X,Y,gid,pop2009,county,subcounty,ward,uid,scuid,cuid
39.5946477732552,-4.15519834743274,1899.0,37783.000000000000000,Kwale,Matuga Sub County,Waa Ngombeni Ward,XZNJ3zaiaZH,wUNEDOnx9uB,N7YETT3A9r1
35.670422483718,-0.144949383503635,1770.0,29963.000000000000000,Nakuru,Kuresoi North  Sub County,Kamara Ward,lkMaj1oAFk0,QBwORnYdu0e,ob6SxuRcqU4
39.5638149120841,-4.23020755154689,1900.0,19409.000000000000000,Kwale,Matuga Sub County,Tiwi Ward,JBSYO3skSW5,wUNEDOnx9uB,N7YETT3A9r1
39.3727118570634,-4.30464444160486,1901.0,23466.000000000000000,Kwale,Matuga Sub County,Kubo South Ward,dQkHuP0kVjq,wUNEDOnx9uB,N7YETT3A9r1
36.2359247990565,0.100814391955388,1772.0,27345.000000000000000,Nakuru,Subukia  Sub County,Waseges Ward,DCV7v4zjEnm,zQEuNRaPYgE,ob6SxuRcqU4
36.1307888023531,-0.104828378407236,1773.0,34891.000000000000000,Nakuru,Subukia  Sub County,Kabazi Ward,JwFjLbUSxbO,zQEuNRaPYgE,ob6SxuRcqU4
35.5059363509493,1.12101215139289,731.0,17057.000000000000000,ELGEYO-MARAKWET,Marakwet East sub-county,Kapyego Ward,SNs5tEDSO0k,EZraJgLdRLX,MqnLxQBigG0
35.6168083544336,1.06579295229598,732.0,22745.000000000000000,ELGEYO-MARAKWET,Marakwet East sub-county,Sambirir Ward,OvRvzstUL5A,EZraJgLdRLX,MqnLxQBigG0
39.2843975668972,-4.25780477242469,1902.0,37318.000000000000000,Kwale,Matuga Sub County,Mkongani Ward,rzPzDuVVuqw,wUNEDOnx9uB,N7YETT3A9r1
39.1058756654695,-4.18968786008664,1903.0,27816.000000000000000,Kwale,Kinango Sub County,Ndavaya Ward,YZvux1SW3bs,LOgbecTRkbp,N7YETT3A9r1
39.0521514017802,-4.05781520416321,1904.0,19860.000000000000000,Kwale,Kinango Sub County,Puma Ward,QEGPqON6Zcj,LOgbecTRkbp,N7YETT3A9r1
39.4259273122613,-4.08754066272178,1905.0,32571.000000000000000,Kwale,Kinango Sub County,Kinango Ward,PrGoCfZ06gm,LOgbecTRkbp,N7YETT3A9r1
39.1205392664646,-3.80148444935317,1906.0,31128.000000000000000,Kwale,Kinango Sub County,Mackinon Road Ward,wfUbX2QagwS,LOgbecTRkbp,N7YETT3A9r1
39.2660926896527,-3.77836105989606,1907.0,32641.000000000000000,Kwale,Kinango Sub County,Chengoni/samburu Ward,TwX1KTjb8Qp,LOgbecTRkbp,N7YETT3A9r1
39.4081049599206,-3.90076917994387,1908.0,31902.000000000000000,Kwale,Kinango Sub County,Mwavumbo Ward,vjeHNVWOsRk,LOgbecTRkbp,N7YETT3A9r1
36.0883357599983,-0.231373320134719,1781.0,31345.000000000000000,Nakuru,Nakuru North  Sub County,Kiamaina Ward,wgKfulEq1ZH,nwh9bXKykiS,ob6SxuRcqU4
39.4367908013095,-3.99991912076877,1909.0,33642.000000000000000,Kwale,Kinango Sub County,Kasemeni Ward,aom47Uzq1RZ,LOgbecTRkbp,N7YETT3A9r1
37.1794916620689,-1.08183291755056,2237.0,14934.000000000000000,Kiambu,Thika Town Sub County,Gatuanyaga Ward,t7COLdUthus,YZAZ1a9MIvX,qKzosKQPl6G
37.2909350676689,-1.06540386062745,2238.0,11636.000000000000000,Kiambu,Thika Town Sub County,Ngoliba Ward,VWuMYjG4YX4,YZAZ1a9MIvX,qKzosKQPl6G
36.9133570891047,-1.13151364963646,2239.0,18083.000000000000000,Kiambu,Ruiru Sub County,Gitothua,Gf7UYKPruI2,TPRNJqSm4lK,qKzosKQPl6G
37.7039312879642,-3.36129862512761,112.0,8299.000000000000000,TAITA TAVETA,Taveta Sub County,Mahoo Ward,AUs81wSmXra,jNzRdAwjaQ1,QyGNX2DpR4h
35.2560243914265,-0.53368278920794,2269.0,22735.000000000000000,Bomet,Konoin Sub County,Kimulot Ward,OFb6pB88hNT,PLFoYJO8MVS,HMNARUV2CW4
35.2869811037195,-0.624084800590231,2270.0,30734.000000000000000,Bomet,Konoin Sub County,Mogogosiek Ward,rWijSZrVU5U,PLFoYJO8MVS,HMNARUV2CW4
35.4172366058214,-0.523146204747864,2271.0,31964.000000000000000,Bomet,Konoin Sub County,Boito Ward,w8SzXPBdjgq,PLFoYJO8MVS,HMNARUV2CW4
35.3619625733978,-0.603067593040943,2272.0,33920.000000000000000,Bomet,Konoin Sub County,Embomos Ward,QMzAkzZkH34,PLFoYJO8MVS,HMNARUV2CW4
34.7759024255456,-0.897808368294273,2273.0,23724.000000000000000,Kisii,Bomachoge Borabu Sub County,BOMBABA BORABU,q6eyMKDnFA0,ntRK47D5dYL,sPkRcDvhGWA
35.9863428375126,-0.052057444737312,1775.0,24969.000000000000000,Nakuru,Rongai  Sub County,Soin Ward,RLv6Wg2Eo8m,OK0hW8DFHq3,ob6SxuRcqU4
34.8908828569818,0.017421708454536,757.0,35085.000000000000000,NANDI,Aldai Sub County,Kemeloi-maraba Ward,H2b8KHTcJqM,Sq2fLWnOCGg,t0J75eHKxz5
34.9697638324241,0.038996106048891,758.0,26539.000000000000000,NANDI,Aldai Sub County,Kobujoi Ward,YxP90gGjD63,Sq2fLWnOCGg,t0J75eHKxz5
35.0629797512039,0.092754569032826,759.0,24464.000000000000000,NANDI,Aldai Sub County,Kaptumo/kaboi Ward,qj48MUGxhs9,Sq2fLWnOCGg,t0J75eHKxz5
35.0470683705439,0.020731454040065,760.0,19905.000000000000000,NANDI,Aldai Sub County,Koyo/ndurio Ward,UBMIBBujflT,Sq2fLWnOCGg,t0J75eHKxz5
35.1653918764213,0.10810342770036,761.0,33545.000000000000000,NANDI,Nandi East Sub County,Nandi hills Ward,iWDqdgd87nd,W6Err8cQf5J,t0J75eHKxz5
35.2412363452989,0.129343541269439,762.0,36775.000000000000000,NANDI,Nandi East Sub County,Chepkunyuk Ward,O4tmt5AWnNr,W6Err8cQf5J,t0J75eHKxz5
38.2744743663735,-3.37486829085516,119.0,13322.000000000000000,TAITA TAVETA,Wundanyi Sub County,Mwanda/mgange Ward,RXoThrI8OjU,AM36DdkZ36Y,QyGNX2DpR4h
38.4523286189201,-3.41688874283243,120.0,10805.000000000000000,TAITA TAVETA,Mwatate Sub County,Ronge Ward,px49ejbHkuk,IBDoGsLdhvt,QyGNX2DpR4h
37.8085023013747,-0.360417691036395,305.0,30160.000000000000000,THARAKA-NITHI,Igambang'ombe Sub County,Igambang`ombe Ward,SYuNHyY118o,yXwsnpFBIPW,T4urHM47nlm
35.180966627569,0.341166642889528,767.0,23354.000000000000000,NANDI,Chesumei Sub County,Lelmoko/ngechek Ward,iZNVvlnVxm6,xLWuQq3DjOR,t0J75eHKxz5
38.4468457937911,-3.57164513697397,121.0,14508.000000000000000,TAITA TAVETA,Mwatate Sub County,Mwatate Ward,i6WDSy6LjRp,IBDoGsLdhvt,QyGNX2DpR4h
38.3648999490702,-3.44635203674228,124.0,13282.000000000000000,TAITA TAVETA,Mwatate Sub County,Wusi/kishamba Ward,Xc5oMwMoQcz,IBDoGsLdhvt,QyGNX2DpR4h
37.772264666173,-0.613794704934191,329.0,16728.000000000000000,EMBU,Mbeere North  Sub County,Muminji Ward,HpGxgPszuYN,eYBXetGx8xF,PFu8alU2KWG
37.8135532439921,-0.493886001797593,330.0,45582.000000000000000,EMBU,Mbeere North  Sub County,Evurore Ward,LlyKi6c8KbT,eYBXetGx8xF,PFu8alU2KWG
36.1776589925036,-0.294510753358492,1782.0,28011.000000000000000,Nakuru,Nakuru North  Sub County,Lanet/umoja Ward,uojD9lkbubw,nwh9bXKykiS,ob6SxuRcqU4
34.9613089131114,0.124380340407104,770.0,21283.000000000000000,NANDI,Emgwen Sub County,Chepkumia Ward,J5JM3Ud8ASG,Njv37QXxNy2,t0J75eHKxz5
36.1423042396954,-0.161118767653056,1783.0,30965.000000000000000,Nakuru,Nakuru North  Sub County,Bahati Ward,oK2KwbL5Dzx,nwh9bXKykiS,ob6SxuRcqU4
36.0521699266356,-0.306164214083192,1786.0,70352.000000000000000,Nakuru,Nakuru West  Sub County,Kaptembwo Ward,q6DoWWo1dCR,KTayLusaU5I,ob6SxuRcqU4
37.1632918834987,-0.46149161770866,479.0,27652.000000000000000,NYERI,Mathira East Sub County,Iriaini Ward,kgPF6QHfrWT,vznKK4IegIL,ptWVfaCIdVx
37.1246190039009,-0.522540244271264,480.0,21959.000000000000000,NYERI,Mathira East Sub County,Konyu Ward,rGu0Fh2c3kI,vznKK4IegIL,ptWVfaCIdVx
35.0793320452884,0.16406310882948,772.0,35962.000000000000000,NANDI,Emgwen Sub County,Kapsabet Ward,VjsUVNylWoY,Njv37QXxNy2,t0J75eHKxz5
35.20034452252,0.215574027577131,773.0,48845.000000000000000,NANDI,Emgwen Sub County,Kilibwoni Ward,kHfVrUAnNlI,Njv37QXxNy2,t0J75eHKxz5
39.6914367196766,-4.02473272705684,1810.0,41678.000000000000000,Mombasa,Nyali  Sub County,Frere Town Ward,EDosdjVkXb6,sr8WEz03EnP,wsBsC6gjHvn
37.0776776570719,-0.470365468855619,481.0,28898.000000000000000,NYERI,Mathira West Sub County,Kirimukuyu Ward,xPtYtS4uaVJ,msIc1uFAY6B,ptWVfaCIdVx
36.0232508261775,-0.31483300735951,1787.0,8956.000000000000000,Nakuru,Nakuru West  Sub County,Kapkures Ward,pZuA4cJd4bl,KTayLusaU5I,ob6SxuRcqU4
36.5771740079152,0.89782810043829,662.0,11905.000000000000000,SAMBURU,Samburu Central Sub County,Suguta Marmar Ward,i5te7PTlUjg,EmQRGVtvWy3,o36zCRjSd4G
36.0647823109437,-0.312542613011932,1788.0,24596.000000000000000,Nakuru,Nakuru West  Sub County,Rhoda Ward,eQNgjFoG2ct,KTayLusaU5I,ob6SxuRcqU4
36.0558266789542,-0.293145154739236,1789.0,17989.000000000000000,Nakuru,Nakuru West  Sub County,Shaabab Ward,lTh2MSvx02l,KTayLusaU5I,ob6SxuRcqU4
35.5954840573872,0.46728380500812,747.0,14457.000000000000000,ELGEYO-MARAKWET,Keiyo South Sub County,Soy North Ward,k3OQIur2Wia,SOEG546PqbA,MqnLxQBigG0
35.6579780742175,0.286196271066075,748.0,20370.000000000000000,ELGEYO-MARAKWET,Keiyo South Sub County,Soy South Ward,SZAo3nP3jDj,SOEG546PqbA,MqnLxQBigG0
36.0790985956983,-0.291120947831077,1790.0,35916.000000000000000,Nakuru,Nakuru East  Sub County,Biashara Ward,BA2zKL0pmeI,FBJ9Y11esHS,ob6SxuRcqU4
34.8933826063933,0.107295148659024,755.0,22807.000000000000000,NANDI,Aldai Sub County,Kabwareng Ward,Wh8ROphCMld,Sq2fLWnOCGg,t0J75eHKxz5
35.106802998645,0.510119574574645,778.0,18651.000000000000000,NANDI,Mosop Sub County,Ndalat Ward,JsaOcykkym2,Xtb7tbJpk9p,t0J75eHKxz5
36.0881586641752,-0.297797761632804,1791.0,20574.000000000000000,Nakuru,Nakuru East  Sub County,Kivumbini Ward,OFGHDVtVGOl,FBJ9Y11esHS,ob6SxuRcqU4
36.0738621284851,-0.306678218205171,1792.0,31733.000000000000000,Nakuru,Nakuru East  Sub County,Flamingo Ward,QIMIjxzpGyb,FBJ9Y11esHS,ob6SxuRcqU4
36.1154623253219,-0.28217833079829,1793.0,32926.000000000000000,Nakuru,Nakuru East  Sub County,Menengai Ward,sJ50zpy9iBV,FBJ9Y11esHS,ob6SxuRcqU4
35.8528464893571,1.36703717336722,781.0,23669.000000000000000,BARINGO,Tiaty Sub County,Tirioko Ward,HTbw8gm6kms,Mk4bMOSMRTB,vvOK1BxTbet
35.7813426745347,1.11139050082827,782.0,19499.000000000000000,BARINGO,Tiaty Sub County,Kolowa Ward,LTWLjOZQMqk,Mk4bMOSMRTB,vvOK1BxTbet
35.9558460119835,1.0401851631777,783.0,14572.000000000000000,BARINGO,Tiaty Sub County,Ribkwo Ward,XLsFzNATUQ2,Mk4bMOSMRTB,vvOK1BxTbet
36.153426919611,1.05076871053769,784.0,21947.000000000000000,BARINGO,Tiaty Sub County,Silale Ward,k2oUoGgQ9Nd,Mk4bMOSMRTB,vvOK1BxTbet
36.0986245691656,0.875411427968727,785.0,13885.000000000000000,BARINGO,Tiaty Sub County,Loiyamorok Ward,A7kJTCLxqNq,Mk4bMOSMRTB,vvOK1BxTbet
39.6906136783925,-4.03897908250556,1813.0,33417.000000000000000,Mombasa,Nyali  Sub County,Kongowea Ward,LMCJ2zXfHyL,sr8WEz03EnP,wsBsC6gjHvn
36.374958985864,0.263758069747399,814.0,42629.000000000000000,LAIKIPIA,Laikipia West Sub County,Marmanet Ward,OhvgVomhsMZ,pXbWrnFPpKb,xuFdFy6t9AH
36.3448968561829,0.100132211127095,815.0,69491.000000000000000,LAIKIPIA,Laikipia West Sub County,Igwamiti Ward,q38k1nKzsRS,pXbWrnFPpKb,xuFdFy6t9AH
36.6404129874731,0.20255239474374,816.0,23876.000000000000000,LAIKIPIA,Laikipia West Sub County,Salama Ward,vU9560o42tL,pXbWrnFPpKb,xuFdFy6t9AH
36.7019203096947,-0.042684410364153,817.0,23978.000000000000000,LAIKIPIA,Laikipia East Sub County,Ngobit Ward,pxHH7AAkfR6,pF6qPMIlHte,xuFdFy6t9AH
36.9154615982768,-0.119410321393889,818.0,27062.000000000000000,LAIKIPIA,Laikipia East Sub County,Tigithi Ward,ccNXklFrzuP,pF6qPMIlHte,xuFdFy6t9AH
37.0241164239315,0.022897823421543,819.0,20836.000000000000000,LAIKIPIA,Laikipia East Sub County,Thingithu Ward,AMlucMGQuxK,pF6qPMIlHte,xuFdFy6t9AH
37.0895790840696,0.022656550730153,820.0,28485.000000000000000,LAIKIPIA,Laikipia East Sub County,Nanyuki Ward,DpYpJ6E1vRc,pF6qPMIlHte,xuFdFy6t9AH
39.66362894241,-4.03712283559295,1821.0,32100.000000000000000,Mombasa,Mvita  Sub County,Tudor Ward,oLZDP6nDlYc,C1xuoa1NAMm,wsBsC6gjHvn
35.9130239821779,-0.263121177054833,1777.0,27047.000000000000000,Nakuru,Rongai  Sub County,Mosop Ward,PUv9Q5hrTYP,OK0hW8DFHq3,ob6SxuRcqU4
36.1585586427044,0.07312258929773,1778.0,18867.000000000000000,Nakuru,Rongai  Sub County,Solai Ward,qjDeBQFEB19,OK0hW8DFHq3,ob6SxuRcqU4
38.3221399322148,-3.35770123394153,117.0,8676.000000000000000,TAITA TAVETA,Wundanyi Sub County,Werugha Ward,vwpMqmZzByo,AM36DdkZ36Y,QyGNX2DpR4h
36.0952959792861,-0.385256393812962,1784.0,7404.000000000000000,Nakuru,Nakuru West  Sub County,Barut Ward,pfFWXloU0jC,KTayLusaU5I,ob6SxuRcqU4
36.0625977227374,-0.27076390075595,1785.0,23583.000000000000000,Nakuru,Nakuru West  Sub County,London Ward,LdShr7Egg6N,KTayLusaU5I,ob6SxuRcqU4
39.6245321769422,-4.02890251559824,1799.0,30110.000000000000000,Mombasa,Changamwe Sub County,Chaani Ward,PeLH4hGTO17,OvI6w06DhPJ,wsBsC6gjHvn
36.690523772932,-1.3987467585727,911.0,41641.000000000000000,KAJIADO,Kajiado North Sub County,Olkeri Ward,RHwexebB7PD,BLz1HkvvMkA,Hsk1YV8kHkT
36.7699371361573,-1.40046847972823,912.0,44678.000000000000000,KAJIADO,Kajiado North Sub County,Ongata rongai Ward,RZsWJRZ4mIG,BLz1HkvvMkA,Hsk1YV8kHkT
36.7372094210967,-1.38588915003391,913.0,55406.000000000000000,KAJIADO,Kajiado North Sub County,Nkaimurunya Ward,pp24Rb9gQ9W,BLz1HkvvMkA,Hsk1YV8kHkT
36.6776933250661,-1.3480451593525,914.0,33754.000000000000000,KAJIADO,Kajiado North Sub County,Oloolua Ward,xvmwT1IuPuK,BLz1HkvvMkA,Hsk1YV8kHkT
36.6574440788162,-1.34768076715071,915.0,18091.000000000000000,KAJIADO,Kajiado North Sub County,Ngong Ward,nioMzFVoQ7l,BLz1HkvvMkA,Hsk1YV8kHkT
36.7422112584115,-2.03571421367376,916.0,5342.000000000000000,KAJIADO,Kajiado Central Sub County,Purko Ward,LeE5Ma7cpT6,SZapM1R0Kti,Hsk1YV8kHkT
36.7315346577441,-1.85754108969457,917.0,9990.000000000000000,KAJIADO,Kajiado Central Sub County,Ildamat Ward,yS9HZLzM3Ah,SZapM1R0Kti,Hsk1YV8kHkT
36.9209790918898,-1.95009269648895,918.0,27830.000000000000000,KAJIADO,Kajiado Central Sub County,Dalalekutuk Ward,oqGH96tt2v4,SZapM1R0Kti,Hsk1YV8kHkT
36.8296614006167,-2.19905336429469,919.0,29830.000000000000000,KAJIADO,Kajiado Central Sub County,Matapato north Ward,quFXokobrnW,SZapM1R0Kti,Hsk1YV8kHkT
36.7785260756931,-2.40983991051738,920.0,31161.000000000000000,KAJIADO,Kajiado Central Sub County,Matapato south Ward,PPE8hAClees,SZapM1R0Kti,Hsk1YV8kHkT
36.8753647496926,-1.68681188461037,921.0,29488.000000000000000,KAJIADO,Kajiado East Sub County,Kaputiei north Ward,BQ7G5kGe1Cv,g6gTzQ5nfYq,Hsk1YV8kHkT
36.8819264159482,-1.55036985737142,922.0,30663.000000000000000,KAJIADO,Kajiado East Sub County,Kitengela Ward,L6v0cndEtYB,g6gTzQ5nfYq,Hsk1YV8kHkT
36.8354574408888,-1.47247668782014,923.0,34175.000000000000000,KAJIADO,Kajiado East Sub County,Oloosirkon/sholinke Ward,oXm4Fpl0iEr,g6gTzQ5nfYq,Hsk1YV8kHkT
37.4426713070569,-2.20597170968629,924.0,24559.000000000000000,KAJIADO,Kajiado East Sub County,Kenyawa-poka Ward,KONREaUfSht,g6gTzQ5nfYq,Hsk1YV8kHkT
37.1254989840742,-1.94522334770633,925.0,17096.000000000000000,KAJIADO,Kajiado East Sub County,Imaroro Ward,ZvbwkucYq4T,g6gTzQ5nfYq,Hsk1YV8kHkT
36.5344988146743,-1.57879396795981,926.0,38912.000000000000000,KAJIADO,Kajiado West Sub County,Keekonyokie Ward,ZwZ7vxnP9WF,wYsCfCAUWNB,Hsk1YV8kHkT
34.7830914112333,-0.099679854237705,1912.0,27952.000000000000000,Kisumu,Kisumu East Sub County,Manyatta B Ward,It7fWcKbcZX,PRpKwAloU5b,tAbBVBbueqD
35.3668148263396,-0.167611462366574,943.0,31177.000000000000000,KERICHO,Kipkelion West Sub County,Chilchila Ward,aNuklGLRul5,Taw0Zg7nArd,ihZsJ8alvtb
35.2181634572548,-0.297574419254079,944.0,27845.000000000000000,KERICHO,Ainamoi Sub County,Kapsoit Ward,oNPVt1oUD8L,GshNTMZJ5r1,ihZsJ8alvtb
35.2785574246136,-0.271245609054516,945.0,17377.000000000000000,KERICHO,Ainamoi Sub County,Ainamoi Ward,ZJyTpeyEcK5,GshNTMZJ5r1,ihZsJ8alvtb
35.2988433822777,-0.348587848787229,946.0,28345.000000000000000,KERICHO,Ainamoi Sub County,Kapkugerwet Ward,D2NqKgPvDTJ,GshNTMZJ5r1,ihZsJ8alvtb
35.2633101870968,-0.381221749698873,947.0,29765.000000000000000,KERICHO,Ainamoi Sub County,Kipchebor Ward,H7KO7IjHYfk,GshNTMZJ5r1,ihZsJ8alvtb
35.2750322342295,-0.328732041712241,948.0,11860.000000000000000,KERICHO,Ainamoi Sub County,Kipchimchim Ward,pI2ju7BZsfE,GshNTMZJ5r1,ihZsJ8alvtb
35.3423392833448,-0.287768521396038,949.0,29121.000000000000000,KERICHO,Ainamoi Sub County,Kapsaos Ward,V4rpRD8L2PY,GshNTMZJ5r1,ihZsJ8alvtb
35.1071211742525,-0.492168571199145,950.0,21402.000000000000000,KERICHO,Bureti Sub County,Kisiara Ward,isMgPdVs6v0,wt8cPHWfkfu,ihZsJ8alvtb
35.0827671276461,-0.549708389686991,951.0,20912.000000000000000,KERICHO,Bureti Sub County,Tebesonik Ward,Fz7L53g5qRy,wt8cPHWfkfu,ihZsJ8alvtb
35.1292536853189,-0.567634812108252,952.0,22834.000000000000000,KERICHO,Bureti Sub County,Cheboin Ward,hLTIOtzQE9w,wt8cPHWfkfu,ihZsJ8alvtb
35.1692525473736,-0.516062199036363,953.0,26553.000000000000000,KERICHO,Bureti Sub County,Chemosot Ward,dbSH3rqE3n1,wt8cPHWfkfu,ihZsJ8alvtb
35.1621878386006,-0.59670119816642,954.0,26275.000000000000000,KERICHO,Bureti Sub County,Litein Ward,rkbxH4r1ceD,wt8cPHWfkfu,ihZsJ8alvtb
35.1123343339524,-0.638272479438379,955.0,26940.000000000000000,KERICHO,Bureti Sub County,Cheplanget Ward,qqTlgrxWdkY,wt8cPHWfkfu,ihZsJ8alvtb
35.1716510668018,-0.358989014095499,957.0,33674.000000000000000,KERICHO,Belgut Sub County,Waldai Ward,yG5oV3cleu9,YnIAWg1T4AY,ihZsJ8alvtb
35.1311259573044,-0.432595842244981,958.0,35091.000000000000000,KERICHO,Belgut Sub County,Kabianga Ward,yr6iJLD5JmG,YnIAWg1T4AY,ihZsJ8alvtb
39.7083213344249,-4.0131075323581,1814.0,38133.000000000000000,Mombasa,Nyali  Sub County,Kadzandani Ward,FydnlJp81aR,sr8WEz03EnP,wsBsC6gjHvn
36.1450776524896,-0.344335378773732,1794.0,35395.000000000000000,Nakuru,Nakuru East  Sub County,Nakuru East Ward,W1Kv7kfFzub,FBJ9Y11esHS,ob6SxuRcqU4
39.6123200499125,-4.02144029620275,1795.0,33779.000000000000000,Mombasa,Changamwe Sub County,Port Reitz Ward,oflRkUjvrdd,OvI6w06DhPJ,wsBsC6gjHvn
35.0668983249178,-0.433720633824869,962.0,36175.000000000000000,KERICHO,Sigowet/Soin Sub County,Sigowet Ward,BzWaUDxCn6y,ScLzA7tQxrH,ihZsJ8alvtb
35.0647948579674,-0.357518733222071,963.0,31753.000000000000000,KERICHO,Sigowet/Soin Sub County,Kaplelartet Ward,pPJvbpIWpvb,ScLzA7tQxrH,ihZsJ8alvtb
35.1190399646113,-0.297405934317245,964.0,16124.000000000000000,KERICHO,Sigowet/Soin Sub County,Soliat Ward,dUgf0oEF9if,ScLzA7tQxrH,ihZsJ8alvtb
35.1595302722277,-0.2215808315207,965.0,21072.000000000000000,KERICHO,Sigowet/Soin Sub County,Soin Ward,bHrDi28DWdF,ScLzA7tQxrH,ihZsJ8alvtb
39.6435721258005,-4.10945978469978,1816.0,26036.000000000000000,Mombasa,Likoni  Sub County,Shika Adabu Ward,cFjb7QOxAMu,iy93Mmi73Or,wsBsC6gjHvn
39.6744669579747,-4.01164516252317,1804.0,39432.000000000000000,Mombasa,Kisauni  Sub County,Junda Ward,sHr1V63b6gP,C1hO6wNOgrH,wsBsC6gjHvn
39.7075804915261,-3.97230935561497,1805.0,24918.000000000000000,Mombasa,Kisauni  Sub County,Bamburi Ward,J9QXQIm43fW,C1hO6wNOgrH,wsBsC6gjHvn
39.6643455827479,-3.95764003531372,1806.0,8929.000000000000000,Mombasa,Kisauni  Sub County,Mwakirunge Ward,zkZxEdH45U1,C1hO6wNOgrH,wsBsC6gjHvn
39.6896129161043,-3.99341809659199,1807.0,26603.000000000000000,Mombasa,Kisauni  Sub County,Mtopanga Ward,hi7bKqPsdhE,C1hO6wNOgrH,wsBsC6gjHvn
34.7737524258122,-0.116656018609078,1913.0,28269.000000000000000,Kisumu,Kisumu East Sub County,Nyalenda A Ward,roJc7UkCD2l,PRpKwAloU5b,tAbBVBbueqD
39.7311619848847,-3.98052017091402,1809.0,38067.000000000000000,Mombasa,Kisauni  Sub County,Shanzu Ward,ZvkGsTVOoog,C1hO6wNOgrH,wsBsC6gjHvn
39.7115327718809,-4.02760020865579,1811.0,42187.000000000000000,Mombasa,Nyali  Sub County,Ziwa La Ng'ombe Ward,XhBDUNeFqF6,sr8WEz03EnP,wsBsC6gjHvn
39.6951275564065,-4.04986568092242,1812.0,30576.000000000000000,Mombasa,Nyali  Sub County,Mkomani Ward,FXRGaOT9JD8,sr8WEz03EnP,wsBsC6gjHvn
39.6172746042519,-4.08237964164116,1815.0,28168.000000000000000,Mombasa,Likoni  Sub County,Mtongwe Ward,SwcDu8wwQiR,iy93Mmi73Or,wsBsC6gjHvn
38.5092525747146,-3.36386197554177,125.0,25991.000000000000000,TAITA TAVETA,Voi Sub County,Mbololo Ward,arVnioHdpH6,yoGLpCTgjed,QyGNX2DpR4h
39.6526652090831,-4.08246448970565,1817.0,29154.000000000000000,Mombasa,Likoni  Sub County,Bofu Ward,dHlamDlw0NG,iy93Mmi73Or,wsBsC6gjHvn
39.8662692111584,-3.61711033818086,1826.0,35027.000000000000000,Kilifi,Kilifi North Sub County,Sokoni Ward,M5NeUqFK6KO,MEkEH8ZmcOU,nrI2khZx3d0
39.9904111562551,-3.31190832944992,1828.0,29603.000000000000000,Kilifi,Kilifi North Sub County,Dabaso Ward,rgdgbj0yHfG,MEkEH8ZmcOU,nrI2khZx3d0
40.056845486842,-3.30939902465755,1830.0,25982.000000000000000,Kilifi,Kilifi North Sub County,Watamu Ward,FmnSathgx18,MEkEH8ZmcOU,nrI2khZx3d0
39.7241214271055,-3.79486084256907,1833.0,25072.000000000000000,Kilifi,Kilifi South Sub County,Mwarakaya Ward,sWZmeA6lkx9,xWAZBULwGxp,nrI2khZx3d0
39.7237792254805,-3.72872497604008,1835.0,29294.000000000000000,Kilifi,Kilifi South Sub County,Chasimba Ward,yi6G0JRSjwo,xWAZBULwGxp,nrI2khZx3d0
39.7501722722503,-3.89754794591123,1836.0,34643.000000000000000,Kilifi,Kilifi South Sub County,Mtepeni Ward,Z6pxPuARGdF,xWAZBULwGxp,nrI2khZx3d0
39.466024786291,-3.83242130875941,1837.0,43199.000000000000000,Kilifi,Kaloleni Sub County,Mariakani Ward,utg5SKGYTGO,tSKDWoVKiPo,nrI2khZx3d0
39.4765091175745,-3.75881343054514,1838.0,35040.000000000000000,Kilifi,Kaloleni Sub County,Kayafungo Ward,FzfEfKdj7p6,tSKDWoVKiPo,nrI2khZx3d0
39.6334352332612,-3.79298652779979,1839.0,56026.000000000000000,Kilifi,Kaloleni Sub County,Kaloleni Ward,KOJIrVBHq0c,tSKDWoVKiPo,nrI2khZx3d0
39.5591963910957,-3.70405379483343,1840.0,21474.000000000000000,Kilifi,Kaloleni Sub County,Mwanamwinga Ward,B2L7OVm0ZO1,tSKDWoVKiPo,nrI2khZx3d0
39.657087209401,-3.88538004643886,1843.0,17311.000000000000000,Kilifi,Rabai Sub County,Kambe/ribe Ward,rJRyj2PndJ3,hJf4rt7cvI6,nrI2khZx3d0
34.7701916110627,-0.098710041623882,1922.0,14806.000000000000000,Kisumu,Kisumu Central Sub County,Shauri Moyo Kaloleni Ward,UqLylL8NY0G,OpLt8IgyHop,tAbBVBbueqD
39.3508336891203,-3.48877192092775,1846.0,37830.000000000000000,Kilifi,Ganze Sub County,Bamba Ward,BE24fZlEXxt,x7qUMtZZvo9,nrI2khZx3d0
39.6883923501754,-3.61993761659631,1847.0,24958.000000000000000,Kilifi,Ganze Sub County,Jaribuni Ward,JLTt8kf6vtA,x7qUMtZZvo9,nrI2khZx3d0
39.8548065313667,-3.2254385872635,1849.0,17497.000000000000000,Kilifi,Malindi Sub County,Jilore Ward,nqJwUrOo66m,lGg3wEy784X,nrI2khZx3d0
40.0034406115946,-3.19626334841628,1850.0,17965.000000000000000,Kilifi,Malindi Sub County,Kakuyuni Ward,ckJv892Aokb,lGg3wEy784X,nrI2khZx3d0
40.1168585204064,-3.24502066176904,1853.0,43434.000000000000000,Kilifi,Malindi Sub County,Shella Ward,kKIgRAJckI3,lGg3wEy784X,nrI2khZx3d0
39.8465388583249,-2.96915284719259,1854.0,16847.000000000000000,Kilifi,Magarini Sub County,Marafa Ward,Icchyn9Ob1j,KMWrMZrlO5u,nrI2khZx3d0
